image_path,file_name,source_label,phase
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4263.png,4263.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4264.png,4264.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4265.png,4265.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4266.png,4266.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4267.png,4267.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4268.png,4268.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4269.png,4269.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/427.png,427.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4270.png,4270.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4271.png,4271.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4272.png,4272.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4273.png,4273.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4274.png,4274.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4275.png,4275.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4276.png,4276.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4277.png,4277.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4278.png,4278.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4279.png,4279.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/428.png,428.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4280.png,4280.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4281.png,4281.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4282.png,4282.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4283.png,4283.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4284.png,4284.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4285.png,4285.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4286.png,4286.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4287.png,4287.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4288.png,4288.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4289.png,4289.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/429.png,429.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4290.png,4290.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4291.png,4291.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4292.png,4292.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4293.png,4293.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4294.png,4294.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4295.png,4295.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4296.png,4296.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4297.png,4297.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4298.png,4298.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4299.png,4299.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/43.png,43.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/430.png,430.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4300.png,4300.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4301.png,4301.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4302.png,4302.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4303.png,4303.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4304.png,4304.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4305.png,4305.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4306.png,4306.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4307.png,4307.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4308.png,4308.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4309.png,4309.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/431.png,431.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4310.png,4310.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4311.png,4311.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4312.png,4312.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4313.png,4313.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4314.png,4314.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4315.png,4315.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4316.png,4316.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4317.png,4317.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4318.png,4318.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4319.png,4319.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/432.png,432.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4320.png,4320.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4321.png,4321.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4322.png,4322.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4323.png,4323.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4324.png,4324.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4325.png,4325.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4326.png,4326.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4327.png,4327.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4328.png,4328.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4329.png,4329.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/433.png,433.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4330.png,4330.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4331.png,4331.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4332.png,4332.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4333.png,4333.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4334.png,4334.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4335.png,4335.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4336.png,4336.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4337.png,4337.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4338.png,4338.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4339.png,4339.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/434.png,434.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4340.png,4340.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4341.png,4341.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4342.png,4342.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4343.png,4343.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4344.png,4344.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4345.png,4345.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4346.png,4346.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4347.png,4347.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4348.png,4348.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4349.png,4349.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/435.png,435.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4350.png,4350.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4351.png,4351.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4352.png,4352.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4353.png,4353.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4354.png,4354.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4355.png,4355.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4356.png,4356.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4357.png,4357.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4358.png,4358.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4359.png,4359.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/436.png,436.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4360.png,4360.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4361.png,4361.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4362.png,4362.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4363.png,4363.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4364.png,4364.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4365.png,4365.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4366.png,4366.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4367.png,4367.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4368.png,4368.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4369.png,4369.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/437.png,437.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4370.png,4370.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4371.png,4371.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4372.png,4372.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4373.png,4373.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4374.png,4374.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4375.png,4375.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4376.png,4376.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4377.png,4377.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4378.png,4378.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4379.png,4379.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/438.png,438.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4380.png,4380.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4381.png,4381.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4382.png,4382.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4383.png,4383.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4384.png,4384.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4385.png,4385.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4386.png,4386.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4387.png,4387.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4388.png,4388.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4389.png,4389.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/439.png,439.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4390.png,4390.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4391.png,4391.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4392.png,4392.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4393.png,4393.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4394.png,4394.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4395.png,4395.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4396.png,4396.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4397.png,4397.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4398.png,4398.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4399.png,4399.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/44.png,44.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/440.png,440.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4400.png,4400.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4401.png,4401.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4402.png,4402.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4403.png,4403.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4404.png,4404.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4405.png,4405.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4406.png,4406.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4407.png,4407.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4408.png,4408.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4409.png,4409.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/441.png,441.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4410.png,4410.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4411.png,4411.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4412.png,4412.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4413.png,4413.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4414.png,4414.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4415.png,4415.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4416.png,4416.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4417.png,4417.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4418.png,4418.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4419.png,4419.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/442.png,442.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4420.png,4420.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4421.png,4421.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4422.png,4422.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4423.png,4423.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4424.png,4424.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4425.png,4425.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4426.png,4426.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4427.png,4427.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4428.png,4428.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4429.png,4429.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/443.png,443.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4430.png,4430.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4431.png,4431.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4432.png,4432.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4433.png,4433.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4434.png,4434.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4435.png,4435.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4436.png,4436.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4437.png,4437.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4438.png,4438.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4439.png,4439.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/444.png,444.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4440.png,4440.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4441.png,4441.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4442.png,4442.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4443.png,4443.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4444.png,4444.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4445.png,4445.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4446.png,4446.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4447.png,4447.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4448.png,4448.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4449.png,4449.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/445.png,445.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4450.png,4450.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4451.png,4451.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4452.png,4452.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4453.png,4453.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4454.png,4454.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4455.png,4455.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4456.png,4456.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4457.png,4457.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4458.png,4458.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/4459.png,4459.png,negative,
/root/.cache/kagglehub/datasets/hasan1101/mitosis-detection/versions/10/Negatives-100/Negatives-100/446.png,446.png,negative,
